cod_amm	des_amm	Comune	nome_resp	cogn_resp	Cap	Provincia	Regione	sito_istituzionale	Indirizzo	titolo_resp	tipologia_istat	tipologia_amm	acronimo	cf_validato	cf	mail1	tipo_mail1	mail2	tipo_mail2	mail3	tipo_mail3	mail4	tipo_mail4	mail5	tipo_mail5	url_facebook	url_twitter	url_youtube	url_linkedin	liv_accessibili
c_i018	Comune di San Marzano di San Giuseppe	San Marzano di San Giuseppe	Giuseppe	Tarantino	74020	TA	Puglia	www.sanmarzano-ta.gov.it/	Piazza Universitario Angelo Casalini, 9	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80010650739	protocollo@pec.sanmarzano-ta.gov.it	Pec	ufficio.protocollo@pec.comunesanmarzano.ta.it	Altro	null	null	null	null	null	null					
c_i023	Comune di San Massimo	San Massimo	Alfonso	Leggieri	86027	CB	Molise	www.comune.sanmassimo.cb.it	Via Roma	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00066290701	comune.sanmassimo@pec.it	Pec	comune.sanmassimo@gmail.com	Altro	null	null	null	null	null	null					
c_i024	Comune di San Maurizio Canavese	San Maurizio Canavese	Paolo	Biavati	10077	TO	Piemonte	www.comune.sanmauriziocanavese.to.it	Piazza Martiri Della Liberta', 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	01126920014	protocollo@pec.comune.sanmauriziocanavese.to.it	Pec	protocollo@comune.sanmauriziocanavese.to.it	Altro	null	null	null	null	null	null					
c_i025	Comune di San Maurizio d'Opaglio	San Maurizio d'Opaglio	Marco	Suno Minazzi	28017	NO	Piemonte	www.comunesanmauriziodopaglio.no.it	Piazza 1 Maggio, 4	Responsabile Servizio Finanziario	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00344700034	protocollo@pec.comune.sanmauriziodopaglio.no.it	Pec	municipio@comune.sanmauriziodopaglio.no.it	Altro	null	null	null	null	null	null					
c_i026	Comune di San Mauro Marchesato	San Mauro Marchesato	Vittoria	Barone	88831	KR	Calabria	www.comune.sanmauromarchesato.kr.it/	Via San Rocco	Responsabile Finanziario	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00312790793	ufficiotecnico.sanmauromarchesato@asmepec.it	Pec	barone.viki@libero.it	Altro	ragioneria.sanmauromarchesato@asmepec.it	Pec	null	null	null	null					
c_i027	Comune di San Mauro Pascoli	San Mauro Pascoli	Luciana	Garbuglia	47030	FC	Emilia-Romagna	www.comune.sanmauropascoli.fc.it	Piazza Mazzini, 3	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	81001550409	comune.sanmauropascoli@cert.provincia.fc.it	Pec	ragioneria@comune.sanmauropascoli.fc.it	Altro	null	null	null	null	null	null					
c_i028	Comune di San Mauro Castelverde	San Mauro Castelverde	GIUSEPPE	MINUTILLA	90010	PA	Sicilia	www.comune.sanmaurocastelverde.pa.it	Piazza Municipio, 11	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	02917610822	comune.sanmaurocastelverde.pa@pec.it	Pec	comune@comune.sanmaurocastelverde.pa.it	Altro	null	null	null	null	null	null					
c_i029	Comune di San Mauro Forte	San Mauro Forte	Francesco	Diluca	75010	MT	Basilicata	www.comune.sanmauroforte.mt.it	Via Pietro Marsilio, 45	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	83000570776	comune.sanmauroforte.mt@pec.it	Pec	domdeu@libero.it	Altro	null	null	null	null	null	null					
c_i030	Comune di San Mauro Torinese	San Mauro Torinese	Marco	Bongiovanni	10099	TO	Piemonte	www.comune.sanmaurotorinese.to.it	Via Martiri Della Liberta', 150	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	01113180010	protocollo@cert.comune.sanmaurotorinese.to.it	Pec	ufficio.protocollo@comune.sanmaurotorinese.to.it	Altro	null	null	null	null	null	null	https://www.facebook.com/ComunediSanMauroTorinese		https://www.youtube.com/channel/UCWxpFqScQPiZ2KsVtqotS4w		
C_I031	Comune di San Mauro Cilento	San Mauro Cilento	GIUSEPPE	CILENTO	84070	SA	Campania	www.sanmaurocilento.gov.it	Via Serra 18	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	81001210657	protocollo@pec.sanmaurocilento.gov.it	Pec	demografici.sanmaurocilento@asmepec.it	Pec	servizio.finanziario.sanmaurocilento@asmepec.it	Pec	null	null	null	null					
c_i032	Comune di San Mauro La Bruca	San Mauro la Bruca	FRANCESCO	SCARABINO	84070	SA	Campania	www.comune.sanmaurolabruca.sa.it	Via Oberdan, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	84001670656	comune.sanmaurolabruca@asmepec.it	Pec	utc@comune.sanmaurolabruca.sa.it	Altro	null	null	null	null	null	null					
c_i034	Comune di San Michele di Serino	San Michele di Serino	Silvana	De Mattia	83020	AV	Campania	www.comune.sanmichelediserino.av.it	Via Roma 64	Istruttore direttivo	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80003330646	protocollo.sanmichelediserino@asmepec.it	Pec	null	null	null	null	null	null	null	null					
c_i035	Comune di San Cono	San Cono	Brigida	Rindone	95040	CT	Sicilia	comune.sancono.ct.it	Piazza Gramsci N.13	Resp.area Amministrativa	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82001910874	amministrativo@pec.comunedisancono.it	Pec	ragioneria@pec.comunedisancono.it	Pec	tecnico@pec.comunedisancono.it	Pec	null	null	null	null					
c_i037	Comune di San Michele Mondovi'	San Michele Mondovì	Domenico	Michelotti	12080	CN	Piemonte	www.comunesanmichelemondovi.it	Via Roma N.01	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00460690043	info@pec.comunesanmichelemondovi.it	Pec	null	null	null	null	null	null	null	null					
c_i040	Comune di San Michele Al Tagliamento	San Michele al Tagliamento	Pasqualino	Codognotto	30028	VE	Veneto	www.comunesanmichele.it	Piazza della Liberta', 2	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00325190270	comune.sanmichelealtagliamento.ve@pecveneto.it	Pec	info@comunesanmichele.it	Altro	null	null	null	null	null	null	https://www.facebook.com/sanmichelealtagliamento	https://twitter.com/Comune_SMT	http://www.youtube.com/channel/UC6prgAC9Bt8G4ZckULj1jFQ		
c_i042	Comune di San Michele all'Adige	San Michele all'Adige	CLELIA	SANDRI	38010	TN	Trentino-Alto Adige/Südtirol	www.comune.sanmichelealladige.tn.it	Via Biasi, 1A	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00141660225	certificata@pec.comune.sanmichelealladige.tn.it	Pec	info@comune.sanmichelealladige.tn.it	Altro	null	null	null	null	null	null					
c_i045	Comune di San Michele Salentino	San Michele Salentino	GIOVANNI	ALLEGRINI	72018	BR	Puglia	www.comune.sanmichelesal.br.it/	Via Pascoli N. 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	81002890747	segreteria.comune.sanmichelesal.br@pec.rupar.puglia.it	Pec	demografici.comune.sanmichelesal.br@pec.rupar.puglia.it	Pec	finanze@comune.sanmichelesal.br.it	Altro	personale@comune.sanmichelesal.br.it	Altro	null	null	https://www.facebook.com/Comune-di-San-Michele-Salentino-Pagina-Istituzionale-136846613141312				
c_i046	Comune di San Miniato	San Miniato	Simone	Giglioli	56028	PI	Toscana	www.comune.san-miniato.pi.it	Via Vittime del Duomo n.8	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82000250504	comune.sanminiato.pi@postacert.toscana.it	Pec	ced@comune.san-miniato.pi.it	Altro	urp@comune.san-miniato.pi.it	Altro	null	null	null	null	https://www.facebook.com/pages/Comune-di-San-Miniato/1548709942053700	https://twitter.com/ComuneSMiniato	https://www.youtube.com/channel/UCXoiMx5pddmw16aR9FVVwag		
c_i048	Comune di Sannazzaro De' Burgondi	Sannazzaro de' Burgondi	Marinella	Fassi	27039	PV	Lombardia	www.comune.sannazzarodeburgondi.pv.it	Via Cavour, 18	Responsabile Struttura 4	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00409830189	protocollo.comunesannazzarodeburgondi@pec.it	Pec	null	null	null	null	null	null	null	null	https://it-it.facebook.com/ilburgundo/		https://www.youtube.com/channel/UCvKkELCE3byPbkyOs9fIGZQ/featured		
c_i049	Comune di San Nazzaro	San Nazzaro	Giovanni tommaso	Manganiello	82018	BN	Campania	www.comune.sannazzaro.bn.it	Via Salita Chiesa	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80001310624	protocollo@pec.comune.sannazzaro.bn.it	Pec	protocollo@comune.sannazzaro.bn.it	Altro	null	null	null	null	null	null					
c_i051	Comune di San Nazzaro Val Cavargna	San Nazzaro Val Cavargna	Tiziana Rita	Guidi	22010	CO	Lombardia	www.comune.sannazzarovalcavargna.co.it	Via Don Luigi Gabbani 168 C	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00709680136	comune.snazzarovc@pec.regione.lombardia.it	Pec	info@comune.sannazzarovalcavargna.co.it	Altro	segreteria@comune.sannazzarovalcavargna.co.it	Altro	null	null	null	null					
c_i052	Comune di San Nazzaro Sesia	San Nazzaro Sesia	Stefano	Zanzola	28060	NO	Piemonte	www.comune.sannazzarosesia.no.it	Piazza Vittorio Veneto, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00364600031	san.nazzaro.sesia@cert.ruparpiemonte.it	Pec	san.nazzaro.sesia@ruparpiemonte.it	Altro	null	null	null	null	null	null					
c_i053	Comune di Sannicandro di Bari	Sannicandro di Bari	Giuseppe	Giannone	70028	BA	Puglia	www.comune.sannicandro.bari.it	Via Guglielmo Marconi n.2	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00827390725	llpp.comunesannicandrodibari@pec.rupar.puglia.it	Pec	aagg.comunesannicandrodibari@pec.rupar.puglia.it	Pec	elettorale.comunesannicandrodibari@pec.rupar.puglia.it	Pec	sindaco.comunesannicandrodibari@pec.rupar.puglia.it	Pec	statocivile.comunesannicandrodibari@pec.rupar.puglia.it	Pec					
c_i054	Comune di San Nicandro Garganico	San Nicandro Garganico	Carmela Antonietta	Cataluddi	71015	FG	Puglia	www.comune.sannicandrogarganico.fg.it	Corso Garibaldi, 54	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	84001770712	protocollo.sannicandrog@cittaconnessa.it	Pec	aagg.sannicandrog@cittaconnessa.it	Pec	affarigenerali@comune.sannicandrogarganico.fg.it	Altro	null	null	null	null					
c_i056	Comune di San Nicola La Strada	San Nicola la Strada	VITO	MAROTTA	81020	CE	Campania	www.comune.sannicolalastrada.ce.it	Piazza Municipio, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00294190616	protocollo@pec.comune.sannicolalastrada.ce.it	Pec	statocivile@pec.comune.sannicolalastrada.ce.it	Pec	null	null	null	null	null	null					
c_i057	COMUNE DI SAN NICOLA DELL'ALTO	San Nicola dell'Alto	Francesco	Scarpelli	88817	KR	Calabria	www.comune.sannicoladellalto.kr.it	Via Skanderberg	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	81004310793	comune.sannicoladellalto@asmepec.it	Pec	sannicolaalto@tiscali.it	Altro	null	null	null	null	null	null					
c_i058	Comune di San Nicola Da Crissa	San Nicola da Crissa	CONDELLO	GIUSEPPE	89821	VV	Calabria	www.comune.sannicoladacrissa.vv.it	Via Fiorentino	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00323900795	protocollo.sannicoladacrissa@asmepec.it	Pec	sannicoladacrissa@gmail.com	Altro	null	null	null	null	null	null					
c_i059	Comune di Sannicola	Sannicola	Cosimo	Piccione	73017	LE	Puglia	www.comune.sannicola.le.it	Piazza Della Repubblica	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82000550754	protocollo.sannicola.le@pec.rupar.puglia.it	Pec	affari.generali.sannicola.le@pec.rupar.puglia.it	Pec	servizi.demografici.sannicola.le@pec.rupar.puglia.it	Pec	ufficio.elettorale.sannicola.le@pec.rupar.puglia.it	Pec	ufficio.tecnico.sannicola.le@pec.rupar.puglia.it	Pec	https://www.facebook.com/comune.sannicola				
c_i060	Comune di San Nicola Arcella	San Nicola Arcella	Barbara	Mele	87020	CS	Calabria	www.comune.sannicolaarcella.cs.it	Via Nazionale, 5	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00345230783	protocollo.sannicolaarcella@asmepec.it	Pec	areatecnica@comune.sannicolaarcella.cs.it	Altro	null	null	null	null	null	null					
c_i061	Comune di San Nicola Baronia	San Nicola Baronia	Giuseppe	Moriello	83050	AV	Campania	www.comune.san-nicola-baronia.av.it	Via Vittorio Veneto N. 21	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	81002530640	ragsannicolabaronia@pec.it	Pec	anagrafe@comune.san-nicola-baronia.av.it	Altro	info@comune.san-nicola-baronia.av.it	Altro	uscsannicolabaronia@pec.it	Pec	utcsannicolabaronia@pec.it	Pec					
c_i062	Comune di San Nicola Manfredi	San Nicola Manfredi	Fernando	Errico	82010	BN	Campania	www.comune.sannicolamanfredi.bn.it	Via Roma, 44	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80000730624	protocollo.sannicolamanfredi@pec.it	Pec	anagrafe.sannicolamanfredi@pec.it	Pec	ragioneria.sannicolamanfredi@pec.it	Pec	null	null	null	null	https://www.facebook.com/comune.san.nicola.manfredi/		https://www.youtube.com/channel/UCy4N-ZbdEJ08jJ9t2oO_qhQ		
c_i063	Comune di San Nicolo' di Comelico	San Nicolò di Comelico	Giancarlo	Ianese	32040	BL	Veneto	www.sannicolo.bl.it	Via Capoluogo, 7	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00197180250	comune.sannicolo.bl@pecveneto.it	Pec	anagrafe.sannicolo@cmcs.it	Altro	null	null	null	null	null	null					
c_i065	Comune di San Pancrazio	San Pancrazio	Thomas	Holzner	39010	BZ	Trentino-Alto Adige/Südtirol	www.comune.sanpancrazio.bz.it	Doerfl,64	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82007130212	stpankraz.spancrazio@legalmail.it	Pec	info@comune.sanpancrazio.bz.it	Altro	null	null	null	null	null	null					
c_i066	Comune di San Pancrazio Salentino	San Pancrazio Salentino	DOMENICO	MUNI	72026	BR	Puglia	www.sanpancraziosalentino.gov.it	Piazza Umberto I, 5	FUNZIONARIO RESPONSABILE	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80007350749	protocollo.comunesanpancraziosalentino@pec.rupar.puglia.it	Pec	info.ragioneria@sanpancraziosalentino.gov.it	Altro	null	null	null	null	null	null					
c_i072	Comune di San Paolo di Civitate	San Paolo di Civitate	Generoso	Perna	71010	FG	Puglia	www.comune.sanpaolodicivitate.fg.it	Piazza Padre Pio Nr. 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	84002090714	protocollo@pec.comune.sanpaolodicivitate.fg.it	Pec	null	null	null	null	null	null	null	null					
c_i073	Comune di San Paolo Bel Sito	San Paolo Bel Sito	Manolo	Cafarelli	80030	NA	Campania	www.comune.sanpaolobelsito.na.it	Via Tommaso Vitale 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	84004570630	protocollo.sanpaolobelsito@pec.it	Pec	salvatore.scala@inwind.it	Altro	null	null	null	null	null	null					
c_i076	Comune di San Paolo Solbrito	San Paolo Solbrito	LUCA	PANETTA	14010	AT	Piemonte	www.comune.sanpaolosolbrito.at.it	Piazza Lino Rissone, 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80003910058	sanpaolosolbrito@postemailcertificata.it	Pec	comune@comune.sanpaolosolbrito.at.it	Altro	ufficioragioneriatributi@comune.sanpaolosolbrito.at.it	Altro	ufficiotecnico@comune.sanpaolosolbrito.at.it	Altro	null	null					
c_i079	Comune di San Pellegrino Terme	San Pellegrino Terme	Vittorio	Milesi	24016	BG	Lombardia	www.comune.sanpellegrinoterme.bg.it	Viale Papa Giovanni XXIII, 20	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00306690165	comune.sanpellegrinoterme@pec.regione.lombardia.it	Pec	info@comune.sanpellegrinoterme.bg.it	Altro	null	null	null	null	null	null					
c_i082	Comune di San Pier d'Isonzo	San Pier d'Isonzo	Riccardo	Zandomeni	34070	GO	Friuli-Venezia Giulia	www.comune.sanpierdisonzo.go.it	Via Roma, 39	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00123390312	comune.sanpierdisonzo@certgov.fvg.it	Pec	null	null	null	null	null	null	null	null	https://it-it.facebook.com/comunesanpierdisonzo/				
c_i084	Comune di San Pier Niceto	San Pier Niceto	Luigi Pietro	Calderone	98045	ME	Sicilia	www.comune.sanpierniceto.me.it	Via Diaz, 20	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82001020831	comunesanpierniceto@pec.comune.sanpierniceto.me.it	Pec	affari.generali@pec.comune.sanpierniceto.me.it	Pec	ragioneria@pec.comune.sanpierniceto.me.it	Pec	sociali.demografici@pec.comune.sanpierniceto.me.it	Pec	utc@pec.comune.sanpierniceto.me.it	Pec					
c_i086	Comune di San Piero Patti	San Piero Patti	Salvatore Vittorio	Fiore	98068	ME	Sicilia	www.comune.sanpieropatti.me.it	Piazza De Gasperi	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	86000390830	protocollo@pec.comune.sanpieropatti.me.it	Pec	protocollo@comune.sanpieropatti.me.it	Altro	sindaco@pec.comune.sanpieropatti.me.it	Pec	statocivile@pec.comune.sanpieropatti.me.it	Pec	null	null	https://www.facebook.com/pg/comunedisanpieropatti/				
c_I088	Comune di San Pietro di Cadore	San Pietro di Cadore	Manuel	Casanova consier	32040	BL	Veneto	www.sanpietrodicadore.info	Piazza Roma 2	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	83002170252	comune.sanpietrodicadore@pec.it	Pec	null	null	null	null	null	null	null	null					
c_i089	Comune di San Pietro Al Tanagro	San Pietro al Tanagro	Domenico	Quaranta	84030	SA	Campania	www.comune.sanpietroaltanagro.sa.it	P.zza E. Quaranta 1	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00533680658	postacert@pec.comune.sanpietroaltanagro.sa.it	Pec	info@comune.sanpietroaltanagro.sa.it	Altro	poliziamunicipale@comune.sanpietroaltanagro.sa.it	Altro	suap@comune.sanpietroaltanagro.sa.it	Altro	null	null					
c_i090	Comune di San Pietro Val Lemina	San Pietro Val Lemina	Anna	Balangero	10060	TO	Piemonte	www.comune.sanpietrovallemina.to.it	Piazza Resistenza, 11	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	85002770015	demografico.sanpietro@pec.it	Pec	sanpietrovallemina@comune.sanpietrovallemina.to.it	Altro	null	null	null	null	null	null					
c_i092	Comune di San Pietro Al Natisone	San Pietro al Natisone	Mariano	Zufferli	33049	UD	Friuli-Venezia Giulia	www.comune.sanpietroalnatisone.ud.it	Via Alpe Adria, 56	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00495910309	comune.sanpietroalnatisone@certgov.fvg.it	Pec	amministrativo@comune.sanpietroalnatisone.ud.it	Altro	null	null	null	null	null	null					
c_i093	Comune di San Pietro a Maida	San Pietro a Maida	Domenico	Giampa'	88025	CZ	Calabria	www.comune.sanpietroamaida.cz.it	Viale I Maggio	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00296600794	protocollo.sanpietroamaida@asmepec.it	Pec	null	null	null	null	null	null	null	null					
c_i095	Comune di San Pietro Apostolo	San Pietro Apostolo	Raffaele	De Santis	88040	CZ	Calabria	www.comune.sanpietroapostolo.cz.it	Via Giuseppe Garibaldi, 124	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	00296580798	sindacocomunesanpietroapostolo@asmepec.it	Pec	assessoresanpietroapostolo@asmepec.it	Pec	capogrupposanpietroapostolo@asmepec.it	Pec	comunesanpietroapostolo@asmepec.it	Pec	vicesindacosanpietroapostolo@asmepec.it	Pec	https://www.facebook.com/groups/231116050337190/				
c_i096	Comune di San Pietro Avellana	San Pietro Avellana	Ferdinando	Di Martino	86088	IS	Molise	www.comune.sanpietroavellana.is.it	Via Roma N. 2	Rsponsabile Servizi Generali	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80002690941	comunedisanpietroavellana@pec-leonet.it	Pec	sanpietroavellana@tin.it	Altro	null	null	null	null	null	null					
c_i098	Comune di San Pietro Clarenza	San Pietro Clarenza	VINCENZO	SANTONOCITO	95030	CT	Sicilia	www.comune.sanpietroclarenza.ct.it	Via Rimembranze	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	80008250872	protocollo@pec.comunesanpietroclarenza.it	Pec	null	null	null	null	null	null	null	null					
c_i102	Comune di San Pietro di Carida'	San Pietro di Caridà	Sergio	Rosano	89020	RC	Calabria	sanpietrodicarida.asmenet.it	Largo dei Nobili, snc	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82001330800	comunesanpietrodicarida@asmepec.it	Pec	null	null	null	null	null	null	null	null					
c_i103	Comune di San Pietro di Feletto	San Pietro di Feletto	Maria Assunta	Rizzo	31020	TV	Veneto	www.comune.sanpietrodifeletto.tv.it	Via Marconi, 3	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni	COMUNE DI SAN PIETRO DI FELETTO	S	00545580268	segreteria.comune.sanpietrodifeletto.tv@pecveneto.it	Pec	protocollo@comune.sanpietrodifeletto.tv.it	Altro	sociale.comune.sanpietrodifeletto.tv@pecveneto.it	Pec	tecnico.comune.sanpietrodifeletto.tv@pecveneto.it	Pec	null	null					
c_i105	Comune di San Pietro di Morubio	San Pietro di Morubio	Corrado	Vincenzi	37050	VR	Veneto	www.comune.sanpietrodimorubio.vr.it	Via Motta, 2	Sindaco	Comuni e loro Consorzi e Associazioni	Pubbliche Amministrazioni		S	82002650230	ragioneria.sanpietromorubio@legalmail.it	Pec	null	null	null	null	null	null	null	null					
